name,class_name,spec_name,amount,level,duration,startTime,report,server,bracketData,faction,affixes,medal,score,leaderboard,guild,hidden,dungeon_name
Holylolly,DemonHunter,Vengeance,-219999650,11,1094106,1768408903894,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Eco-Dome Al'dani
Gluon,Paladin,Retribution,-219999650,11,1094106,1768408903894,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 286, 'name': ""Drak'thul"", 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 795397, 'name': 'ScuderiaRKL', 'faction': 1}",,Eco-Dome Al'dani
Pixikix,Evoker,Preservation,-219999650,11,1094106,1768408903894,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Eco-Dome Al'dani
Люголь,Warrior,Fury,-219999650,11,1094106,1768408903894,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 485, 'name': 'Вечная Песня', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Eco-Dome Al'dani
Magnidude,Shaman,Elemental,-219999650,11,1094106,1768408903894,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 42128, 'name': 'Flaming Kittens', 'faction': 1}",,Eco-Dome Al'dani
Pøpín,Rogue,Subtlety,-219999650,11,1095931,1768895056069,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 358, 'name': 'Archimonde', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 708292, 'name': 'Beast', 'faction': 1}",,Eco-Dome Al'dani
Инзихантер,Hunter,Survival,-219999650,11,1095931,1768895056069,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 4287, 'name': 'Goblins', 'faction': 1}",,Eco-Dome Al'dani
Gamaru,Monk,Mistweaver,-219999650,11,1095931,1768895056069,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Eco-Dome Al'dani
Болтскверны,DemonHunter,Vengeance,-219999650,11,1095931,1768895056069,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 797300, 'name': 'Elements of Power', 'faction': 1}",,Eco-Dome Al'dani
Heikei,Evoker,Devastation,-219999650,11,1095931,1768895056069,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 62464, 'name': 'Penance', 'faction': 1}",,Eco-Dome Al'dani
Schmeeby,DemonHunter,Havoc,-219999650,11,1087569,1768677452431,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 781977, 'name': 'Valkoria', 'faction': 0}",,Eco-Dome Al'dani
Rhujen,Shaman,Restoration,-219999650,11,1087569,1768677452431,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 407, 'name': 'Blackmoore', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 214014, 'name': 'Zero Gravity', 'faction': 1}",,Eco-Dome Al'dani
Ottomotor,Mage,Arcane,-219999650,11,1087569,1768677452431,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 427, 'name': 'Eredar', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 781977, 'name': 'Valkoria', 'faction': 0}",,Eco-Dome Al'dani
Kander,Shaman,Elemental,-219999650,11,1087569,1768677452431,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 781977, 'name': 'Valkoria', 'faction': 0}",,Eco-Dome Al'dani
Tiqz,DeathKnight,Blood,-219999650,11,1087569,1768677452431,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 398, 'name': 'Anetheron', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 781977, 'name': 'Valkoria', 'faction': 0}",,Eco-Dome Al'dani
Nkih,Hunter,BeastMastery,-219999650,11,1104389,1768856303611,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 392, 'name': 'Ysondre', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Eco-Dome Al'dani
Boneforged,DeathKnight,Frost,-219999650,11,1104389,1768856303611,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 336, 'name': 'Stormscale', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 663950, 'name': 'Dispatch', 'faction': 1}",,Eco-Dome Al'dani
Tormentoz,Warrior,Fury,-219999650,11,1104389,1768856303611,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 704287, 'name': 'Angels of Temptation', 'faction': 0}",,Eco-Dome Al'dani
Fitzchivalry,Shaman,Restoration,-219999650,11,1104389,1768856303611,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 270, 'name': 'Burning Legion', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 704287, 'name': 'Angels of Temptation', 'faction': 0}",,Eco-Dome Al'dani
啊黑哟喂,Priest,Discipline,-219999650,11,1130579,1768238774421,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 854, 'name': '金色平原', 'region': 'CN'}",11,0,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
正义庇护,Warrior,Protection,-219999650,11,1130579,1768238774421,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",11,0,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
莉梨璃,Hunter,BeastMastery,-219999650,11,1130579,1768238774421,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 920, 'name': '丽丽（四川）', 'region': 'CN'}",11,1,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
我的男魅魔呢,Warlock,Demonology,-219999650,11,1130579,1768238774421,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 754, 'name': '狂热之刃', 'region': 'CN'}",11,1,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
吃我一记头槌,Monk,Windwalker,-219999650,11,1130579,1768238774421,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 610, 'name': '回音山', 'region': 'CN'}",11,1,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
Basling,Warrior,Protection,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 320, 'name': 'Ragnaros', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
Regnigg,Hunter,BeastMastery,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
Sfcdendra,Druid,Balance,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
Fintotem,Shaman,Restoration,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
Chazhaar,Shaman,Enhancement,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
Thorgal,Shaman,Enhancement,-219999650,11,1127674,1768670405326,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Skuggspindel,Warlock,Destruction,-219999650,11,1127674,1768670405326,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Natzoth,Priest,Discipline,-219999650,11,1127674,1768670405326,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Soú,Druid,Feral,-219999650,11,1127674,1768670405326,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 255, 'name': 'Argent Dawn', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Erkulone,Paladin,Protection,-219999650,11,1127674,1768670405326,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 481, 'name': ""Pozzo dell'Eternità"", 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 17313, 'name': 'Release Spirit', 'faction': 0}",,Halls of Atonement
Palaßlin,Paladin,Protection,-219999650,11,1134312,1768512006688,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 336, 'name': 'Stormscale', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 597395, 'name': 'Disciples Reborn', 'faction': 1}",,Halls of Atonement
Jandrag,Evoker,Preservation,-219999650,11,1134312,1768512006688,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 336, 'name': 'Stormscale', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 597395, 'name': 'Disciples Reborn', 'faction': 1}",,Halls of Atonement
Nixuris,Warlock,Destruction,-219999650,11,1134312,1768512006688,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 482, 'name': 'Aggra (Português)', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 196056, 'name': 'The Club', 'faction': 0}",,Halls of Atonement
Däppy,Druid,Balance,-219999650,11,1134312,1768512006688,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 778258, 'name': 'tre dagar', 'faction': 0}",,Halls of Atonement
Napy,DemonHunter,Havoc,-219999650,11,1134312,1768512006688,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Heleris,Evoker,Devastation,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 370, 'name': 'Hyjal', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 702743, 'name': 'Vendredi', 'faction': 0}",,Halls of Atonement
Mahfouff,DemonHunter,Havoc,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 370, 'name': 'Hyjal', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Bhaalor,Hunter,Survival,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 374, 'name': 'Kirin Tor', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 168552, 'name': 'ProtoDindons', 'faction': 0}",,Halls of Atonement
Ниха,Shaman,Restoration,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 488, 'name': 'Гордунни', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Soulsláyér,Warrior,Protection,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 407, 'name': 'Blackmoore', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Nelakk,Hunter,Marksmanship,-219999650,11,1115845,1768678583155,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 372, 'name': ""Kael'thas"", 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Citrønnelle,Warrior,Protection,-219999650,11,1115845,1768678583155,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 358, 'name': 'Archimonde', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Mutenroshy,Monk,Windwalker,-219999650,11,1115845,1768678583155,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 427, 'name': 'Eredar', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Kamose,Paladin,Retribution,-219999650,11,1115845,1768678583155,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 363, 'name': 'Culte de la Rive noire', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Böubzin,Shaman,Restoration,-219999650,11,1115845,1768678583155,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 378, 'name': 'Les Sentinelles', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Kelcys,Priest,Discipline,-219999650,11,1104465,1768845408535,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Férm,Warrior,Protection,-219999650,11,1104465,1768845408535,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 190270, 'name': 'Midlife Crisis', 'faction': 0}",,Halls of Atonement
Paulodin,Paladin,Retribution,-219999650,11,1104465,1768845408535,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 482, 'name': 'Aggra (Português)', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 196056, 'name': 'The Club', 'faction': 0}",,Halls of Atonement
Fatsam,Mage,Arcane,-219999650,11,1104465,1768845408535,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
Ucantseenick,DemonHunter,Havoc,-219999650,11,1104465,1768845408535,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 480, 'name': 'Nemesis', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 586944, 'name': 'Forgotten Tales', 'faction': 0}",,Halls of Atonement
Fioccoo,Paladin,Retribution,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 481, 'name': ""Pozzo dell'Eternità"", 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 774594, 'name': 'Parabellum', 'faction': 0}",,Halls of Atonement
Baalcebu,DeathKnight,Blood,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 505, 'name': 'Dun Modr', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 801794, 'name': 'Wipe Factory', 'faction': 1}",,Halls of Atonement
Yerely,Druid,Restoration,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 513, 'name': ""Zul'jin"", 'region': 'EU'}",11,0,"[9, 10, 160]",gold,350,1,"{'id': 801794, 'name': 'Wipe Factory', 'faction': 1}",,Halls of Atonement
Jaxdk,DeathKnight,Frost,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 513, 'name': ""Zul'jin"", 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 801794, 'name': 'Wipe Factory', 'faction': 1}",,Halls of Atonement
Ihollöw,Hunter,BeastMastery,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 509, 'name': 'Sanguino', 'region': 'EU'}",11,1,"[9, 10, 160]",gold,350,1,"{'id': 801794, 'name': 'Wipe Factory', 'faction': 1}",,Halls of Atonement
Sfcdendra,Druid,Balance,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
Chazhaar,Shaman,Enhancement,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 283, 'name': 'Draenor', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
Regnigg,Hunter,BeastMastery,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
Basling,Warrior,Protection,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 320, 'name': 'Ragnaros', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
Fintotem,Shaman,Restoration,-219999650,11,1075274,1768946668726,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 348825, 'name': 'Killing Time', 'faction': 1}",,Halls of Atonement
丶多云转阴,DeathKnight,Frost,-219999650,11,1148147,1768377454853,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 666, 'name': '布兰卡德', 'region': 'CN'}",11,0,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
丝潘迪娜,Druid,Restoration,-219999650,11,1148147,1768377454853,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 821, 'name': '蜘蛛王国', 'region': 'CN'}",11,0,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
不退丶,DeathKnight,Frost,-219999650,11,1148147,1768377454853,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",11,0,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
雷霆语,Hunter,BeastMastery,-219999650,11,1148147,1768377454853,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 804, 'name': '艾露恩', 'region': 'CN'}",11,1,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
你没上榜吗,DemonHunter,Vengeance,-219999650,11,1148147,1768377454853,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 666, 'name': '布兰卡德', 'region': 'CN'}",11,0,"[9, 10, 148]",gold,350,1,,,Halls of Atonement
芥殁丶,DeathKnight,Frost,-219999650,11,1078811,1762749586189,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",11,0,"[9, 10, 162]",gold,350,1,,,Halls of Atonement
生煎馒头,Monk,Mistweaver,-219999650,11,1078811,1762749586189,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",11,0,"[9, 10, 162]",gold,350,1,,,Halls of Atonement
琦琦,Hunter,BeastMastery,-219999650,11,1078811,1762749586189,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 775, 'name': '破碎岭', 'region': 'CN'}",11,0,"[9, 10, 162]",gold,350,1,,,Halls of Atonement
懜里有你,DemonHunter,Havoc,-219999650,11,1078811,1762749586189,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",11,0,"[9, 10, 162]",gold,350,1,,,Halls of Atonement
虚弱中登,Paladin,Protection,-219999650,11,1078811,1762749586189,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 852, 'name': '遗忘海岸', 'region': 'CN'}",11,1,"[9, 10, 162]",gold,350,1,,,Halls of Atonement
Louisset,DeathKnight,Blood,-219999650,11,936704,1768867670296,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 174, 'name': ""Quel'Thalas"", 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
Bloguito,DeathKnight,Frost,-219999650,11,936704,1768867670296,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 176, 'name': 'Ragnaros', 'region': 'US'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 120186, 'name': 'Angels of Doom', 'faction': 1}",,Halls of Atonement
Duskmon,DeathKnight,Frost,-219999650,11,936704,1768867670296,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 206, 'name': 'Stormrage', 'region': 'US'}",11,1,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
Bbads,Paladin,Retribution,-219999650,11,936704,1768867670296,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 229, 'name': 'Uldum', 'region': 'US'}",11,0,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
Bhaalor,Hunter,Survival,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 374, 'name': 'Kirin Tor', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 168552, 'name': 'ProtoDindons', 'faction': 0}",,Halls of Atonement
Mahfouff,DemonHunter,Havoc,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 370, 'name': 'Hyjal', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
Heleris,Evoker,Devastation,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 370, 'name': 'Hyjal', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 702743, 'name': 'Vendredi', 'faction': 0}",,Halls of Atonement
Ниха,Shaman,Restoration,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 488, 'name': 'Гордунни', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
Soulsláyér,Warrior,Protection,-219999650,11,1151423,1768867424577,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 407, 'name': 'Blackmoore', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
Paulodin,Paladin,Retribution,-219999650,11,1104465,1768845408535,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 482, 'name': 'Aggra (Português)', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 196056, 'name': 'The Club', 'faction': 0}",,Halls of Atonement
Kelcys,Priest,Discipline,-219999650,11,1104465,1768845408535,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
Fatsam,Mage,Arcane,-219999650,11,1104465,1768845408535,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
Ucantseenick,DemonHunter,Havoc,-219999650,11,1104465,1768845408535,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 480, 'name': 'Nemesis', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 586944, 'name': 'Forgotten Tales', 'faction': 0}",,Halls of Atonement
湯姆,DemonHunter,Havoc,-219999650,11,1051055,1761794342945,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",11,0,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
银河火箭,Hunter,BeastMastery,-219999650,11,1051055,1761794342945,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
早上起床别奶,Paladin,Protection,-219999650,11,1051055,1761794342945,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
一次完美,Shaman,Restoration,-219999650,11,1051055,1761794342945,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 745, 'name': '烈焰峰', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
律法,Warrior,Fury,-219999650,11,1051055,1761794342945,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 569, 'name': '伊森利恩', 'region': 'CN'}",11,1,"[9, 10, 160]",gold,350,1,,,Halls of Atonement
特肉特肉,Warrior,Fury,-219999650,11,1109162,1761648609838,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 583, 'name': '冰风岗', 'region': 'CN'}",11,0,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
恶龙咆哮丶,Shaman,Restoration,-219999650,11,1109162,1761648609838,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 793, 'name': '耐奥祖', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
明肌雪,Mage,Arcane,-219999650,11,1109162,1761648609838,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
慧刃,Monk,Brewmaster,-219999650,11,1109162,1761648609838,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 583, 'name': '冰风岗', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
铁球,Hunter,BeastMastery,-219999650,11,1109162,1761648609838,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 666, 'name': '布兰卡德', 'region': 'CN'}",11,1,"[9, 10, 158]",gold,350,1,,,Halls of Atonement
Yerely,Druid,Restoration,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 513, 'name': ""Zul'jin"", 'region': 'EU'}",11,0,"[9, 10, 158]",gold,350,1,"{'id': 801794, 'name': 'Wipe Factory', 'faction': 1}",,Halls of Atonement
Baalcebu,DeathKnight,Blood,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 505, 'name': 'Dun Modr', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 801794, 'name': 'Wipe Factory', 'faction': 1}",,Halls of Atonement
Fioccoo,Paladin,Retribution,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 481, 'name': ""Pozzo dell'Eternità"", 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 774594, 'name': 'Parabellum', 'faction': 0}",,Halls of Atonement
Jaxdk,DeathKnight,Frost,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 513, 'name': ""Zul'jin"", 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 801794, 'name': 'Wipe Factory', 'faction': 1}",,Halls of Atonement
Ihollöw,Hunter,BeastMastery,-219999650,11,1113083,1768749737917,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 509, 'name': 'Sanguino', 'region': 'EU'}",11,1,"[9, 10, 158]",gold,350,1,"{'id': 801794, 'name': 'Wipe Factory', 'faction': 1}",,Halls of Atonement
