name,class_name,spec_name,amount,level,duration,startTime,report,server,bracketData,faction,affixes,medal,score,leaderboard,guild,hidden,dungeon_name
冰封九月,Paladin,Protection,-239999620,12,1106077,1767707742923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 710, 'name': '末日行者', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Eco-Dome Al'dani
柯洛诺斯,DeathKnight,Frost,-239999620,12,1106077,1767707742923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 732, 'name': '海克泰尔', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Eco-Dome Al'dani
不羡仙,Druid,Restoration,-239999620,12,1106077,1767707742923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 732, 'name': '海克泰尔', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Eco-Dome Al'dani
林间月影,Hunter,BeastMastery,-239999620,12,1106077,1767707742923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Eco-Dome Al'dani
我的长毛象呢,DeathKnight,Frost,-239999620,12,1106077,1767707742923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Eco-Dome Al'dani
爫唯一爫,Druid,Restoration,-239999620,12,1087394,1763220385606,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Eco-Dome Al'dani
Gui,DeathKnight,Frost,-239999620,12,1087394,1763220385606,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 583, 'name': '冰风岗', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Eco-Dome Al'dani
蹲墙脚射红杏,Hunter,BeastMastery,-239999620,12,1087394,1763220385606,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 821, 'name': '蜘蛛王国', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Eco-Dome Al'dani
梅速致,Paladin,Retribution,-239999620,12,1087394,1763220385606,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 583, 'name': '冰风岗', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Eco-Dome Al'dani
青云一梦,DemonHunter,Vengeance,-239999620,12,1100013,1768011601987,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
風暴牛牪犇,Shaman,Restoration,-239999620,12,1100013,1768011601987,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 666, 'name': '布兰卡德', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
雷鎚,Paladin,Retribution,-239999620,12,1100013,1768011601987,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
毕业倒计时,Warlock,Destruction,-239999620,12,1100013,1768011601987,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
丶酥菓医,Priest,Shadow,-239999620,12,1100013,1768011601987,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
青灰白骨皆我,Shaman,Elemental,-239999620,12,1125433,1761355991567,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 569, 'name': '伊森利恩', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
牛奶妹,Priest,Discipline,-239999620,12,1125433,1761355991567,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 710, 'name': '末日行者', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
夏花灿烂,Paladin,Retribution,-239999620,12,1125433,1761355991567,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 699, 'name': '日落沼泽', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
茉莉丷绿茶,DemonHunter,Vengeance,-239999620,12,1125433,1761355991567,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 564, 'name': '主宰之剑', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
卩丶聖光灬誠,Druid,Balance,-239999620,12,1125433,1761355991567,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 699, 'name': '日落沼泽', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
白茶灬清欢,Hunter,BeastMastery,-239999620,12,1128330,1769010612539,"{'code': 'ZqKgF2Pk1tnNxRAW', 'fightID': 6, 'startTime': 1769001721065}","{'id': 854, 'name': '金色平原', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,0,,,Halls of Atonement
走丢的猫,Mage,Frost,-239999620,12,1128330,1769010612539,"{'code': 'ZqKgF2Pk1tnNxRAW', 'fightID': 6, 'startTime': 1769001721065}","{'id': 809, 'name': '荆棘谷', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,0,,,Halls of Atonement
名将,Warrior,Fury,-239999620,12,1128330,1769010612539,"{'code': 'ZqKgF2Pk1tnNxRAW', 'fightID': 6, 'startTime': 1769001721065}","{'id': 747, 'name': '熊猫酒仙', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,0,,,Halls of Atonement
西瓜小小妹,Shaman,Restoration,-239999620,12,1128330,1769010612539,"{'code': 'ZqKgF2Pk1tnNxRAW', 'fightID': 6, 'startTime': 1769001721065}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,0,,,Halls of Atonement
永乐王储,Paladin,Protection,-239999620,12,1128330,1769010612539,"{'code': 'ZqKgF2Pk1tnNxRAW', 'fightID': 6, 'startTime': 1769001721065}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,0,,,Halls of Atonement
Lúmirel,Priest,Discipline,-239999620,12,1144031,1762207445969,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 173759, 'name': 'Synergy', 'faction': 1}",,Halls of Atonement
Зикф,DemonHunter,Havoc,-239999620,12,1144031,1762207445969,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 789644, 'name': 'Имени старого', 'faction': 1}",,Halls of Atonement
Иллитра,Mage,Arcane,-239999620,12,1144031,1762207445969,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 495, 'name': 'Ревущий фьорд', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Siari,Paladin,Retribution,-239999620,12,1144031,1762207445969,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 637099, 'name': 'Experience', 'faction': 1}",,Halls of Atonement
Efje,Druid,Guardian,-239999620,12,1144031,1762207445969,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
希尔瓦娜丝,Hunter,BeastMastery,-239999620,12,1139077,1764581713923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 908, 'name': '瓦拉纳', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
丶幺神,Shaman,Restoration,-239999620,12,1139077,1764581713923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
珠璃,Paladin,Retribution,-239999620,12,1139077,1764581713923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 904, 'name': '龙骨平原', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
丶千灬魂,Warrior,Protection,-239999620,12,1139077,1764581713923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 569, 'name': '伊森利恩', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
神也会遗憾吧,DeathKnight,Frost,-239999620,12,1139077,1764581713923,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 688, 'name': '拉文凯斯', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
土豆小子,Druid,Restoration,-239999620,12,1055962,1761200941038,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 880, 'name': '霜之哀伤', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
胖一阿,DemonHunter,Havoc,-239999620,12,1055962,1761200941038,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 676, 'name': '影之哀伤', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
罗蕾塔,Hunter,BeastMastery,-239999620,12,1055962,1761200941038,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 610, 'name': '回音山', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
樱木桥理兔,DeathKnight,Unholy,-239999620,12,1055962,1761200941038,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 880, 'name': '霜之哀伤', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
何以渡清歡,Warrior,Protection,-239999620,12,1055962,1761200941038,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 610, 'name': '回音山', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
바다라서,Priest,Holy,-239999620,12,948308,1761667167692,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 493506, 'name': 'The Boost', 'faction': 1}",,Halls of Atonement
오케이고,DeathKnight,Frost,-239999620,12,948308,1761667167692,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
빠치지직,Hunter,BeastMastery,-239999620,12,948308,1761667167692,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
타로악사,DemonHunter,Havoc,-239999620,12,948308,1761667167692,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
娉娉袅袅,DeathKnight,Frost,-239999620,12,1122550,1761221025450,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 747, 'name': '熊猫酒仙', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
招橙神兽蛋蛋,Shaman,Restoration,-239999620,12,1122550,1761221025450,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 842, 'name': '迅捷微风', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
高松燈,Mage,Frost,-239999620,12,1122550,1761221025450,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Ytkgtm,DemonHunter,Vengeance,-239999620,12,1122550,1761221025450,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
美少女丿辣辣,Druid,Restoration,-239999620,12,1075920,1765368318080,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 901, 'name': '黑铁', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
你峰哥哥,Hunter,BeastMastery,-239999620,12,1075920,1765368318080,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",12,-1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
星光之祤,Shaman,Elemental,-239999620,12,1075920,1765368318080,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
萌战帝凯多,Warrior,Protection,-239999620,12,1075920,1765368318080,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 686, 'name': '托塞德林', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
看看怎么个事,DeathKnight,Frost,-239999620,12,1075920,1765368318080,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 887, 'name': '鬼雾峰', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
快乐小神仙,Priest,Discipline,-239999620,12,1119255,1764228640745,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
领主阿卡多,Paladin,Protection,-239999620,12,1119255,1764228640745,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Mengovolr,Hunter,BeastMastery,-239999620,12,1119255,1764228640745,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 747, 'name': '熊猫酒仙', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Ellenjoe,DeathKnight,Frost,-239999620,12,1119255,1764228640745,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 880, 'name': '霜之哀伤', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
失去的陌生人,Mage,Arcane,-239999620,12,1105611,1763643449389,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
泡泡丶素素,Warlock,Destruction,-239999620,12,1105611,1763643449389,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 569, 'name': '伊森利恩', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
玉笙思华年,Warrior,Protection,-239999620,12,1105611,1763643449389,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 693, 'name': '提瑞斯法', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
蝶歩,Priest,Discipline,-239999620,12,1105611,1763643449389,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 693, 'name': '提瑞斯法', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
冷的火,DeathKnight,Frost,-239999620,12,1132469,1767446090531,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 732, 'name': '海克泰尔', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
标准男,Warrior,Fury,-239999620,12,1132469,1767446090531,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 723, 'name': '永夜港', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
菜薹,Hunter,Marksmanship,-239999620,12,1132469,1767446090531,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 785, 'name': '红龙军团', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
星河村长,Druid,Guardian,-239999620,12,1132469,1767446090531,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 618, 'name': '埃德萨拉', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
谁比我笨,Shaman,Restoration,-239999620,12,1132469,1767446090531,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
朱朱桓辰,Warlock,Demonology,-239999620,12,1026329,1762874814671,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
心碎的反派,DeathKnight,Frost,-239999620,12,1026329,1762874814671,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
麻瓜小驴,Paladin,Protection,-239999620,12,1026329,1762874814671,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
椭圆圆,Mage,Frost,-239999620,12,1026329,1762874814671,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 832, 'name': '贫瘠之地', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
内谁内谁谁,Druid,Restoration,-239999620,12,1026329,1762874814671,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 854, 'name': '金色平原', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Telnari,Hunter,BeastMastery,-239999620,12,1150071,1762006956929,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 340, 'name': 'Tarren Mill', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
帅帅牛牛,DeathKnight,Frost,-239999620,12,1078446,1765189718554,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 830, 'name': '诺森德', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
屈黑,Hunter,BeastMastery,-239999620,12,1078446,1765189718554,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 910, 'name': '沃金', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
天皓,Warrior,Protection,-239999620,12,1078446,1765189718554,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 790, 'name': '罗宁', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
蒜蓉牡蛎,Hunter,BeastMastery,-239999620,12,1078446,1765189718554,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 676, 'name': '影之哀伤', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
我超萌的噢丶,Shaman,Restoration,-239999620,12,1078446,1765189718554,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 750, 'name': '燃烧之刃', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
号多玩得累,Druid,Restoration,-239999620,12,1113014,1761487183986,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 661, 'name': '巨龙之吼', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
惨绿少年,DeathKnight,Frost,-239999620,12,1113014,1761487183986,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 583, 'name': '冰风岗', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
走过天涯,Hunter,BeastMastery,-239999620,12,1113014,1761487183986,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 780, 'name': '符文图腾', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
萌萌的翻书骑,Paladin,Protection,-239999620,12,1127662,1762529437338,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
灬花轻似梦灬,DeathKnight,Frost,-239999620,12,1127662,1762529437338,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 832, 'name': '贫瘠之地', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Grasser,Druid,Restoration,-239999620,12,1127662,1762529437338,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 675, 'name': '弗塞雷迦', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Theherta,Hunter,BeastMastery,-239999620,12,1127662,1762529437338,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
家有三坨胖子,Hunter,BeastMastery,-239999620,12,1127662,1762529437338,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 858, 'name': '闪电之刃', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Pandemic,Priest,Discipline,-239999620,12,1104187,1762287547813,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 469, 'name': 'Thrall', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Beambritta,DemonHunter,Vengeance,-239999620,12,1104187,1762287547813,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 625355, 'name': 'Raid Watchers', 'faction': 1}",,Halls of Atonement
Bimsouter,Hunter,Survival,-239999620,12,1104187,1762287547813,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 406, 'name': 'Blackhand', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 625355, 'name': 'Raid Watchers', 'faction': 1}",,Halls of Atonement
한섬,Warrior,Protection,-239999620,12,1146921,1768937545079,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 639010, 'name': 'Metaverse', 'faction': 1}",,Halls of Atonement
Popy,Warlock,Demonology,-239999620,12,1146921,1768937545079,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
무개념상팔자,Hunter,BeastMastery,-239999620,12,1146921,1768937545079,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
감자죽끼,DeathKnight,Frost,-239999620,12,1146921,1768937545079,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 469267, 'name': '와우를 접을 수 있을꺼라 생각했어', 'faction': 0}",,Halls of Atonement
뮈헨,Priest,Discipline,-239999620,12,1146921,1768937545079,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 526, 'name': '아즈샤라', 'region': 'KR'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Hazgato,Druid,Balance,-239999620,12,1069045,1768933035955,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 329, 'name': 'Silvermoon', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Lobio,Hunter,BeastMastery,-239999620,12,1069045,1768933035955,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,"{'id': 477476, 'name': 'March of the Murlocs', 'faction': 1}",,Halls of Atonement
Ellinori,Warrior,Fury,-239999620,12,1069045,1768933035955,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 321, 'name': 'Ravencrest', 'region': 'EU'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
咕阿狐特怒,Shaman,Enhancement,-239999620,12,1129768,1761207128232,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
拳爸丷,Monk,Brewmaster,-239999620,12,1129768,1761207128232,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
吃糖糖甜甜的,Priest,Discipline,-239999620,12,1129768,1761207128232,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
银河落下,Warrior,Fury,-239999620,12,1129768,1761207128232,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Juventusa,Hunter,BeastMastery,-239999620,12,1129768,1761207128232,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 720, 'name': '死亡之翼', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
蟋蟀的,Warrior,Protection,-239999620,12,1123242,1763646362758,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 920, 'name': '丽丽（四川）', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
痞兽,Shaman,Restoration,-239999620,12,1123242,1763646362758,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 684, 'name': '战歌', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
花落思伊人,DemonHunter,Havoc,-239999620,12,1123242,1763646362758,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 747, 'name': '熊猫酒仙', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
多雲转情,Hunter,BeastMastery,-239999620,12,1123242,1763646362758,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 584, 'name': '凤凰之神', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Hdeyz,DeathKnight,Frost,-239999620,12,1123242,1763646362758,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 793, 'name': '耐奥祖', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Yoshinori,Shaman,Restoration,-239999620,12,1037143,1761839561857,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 569, 'name': '伊森利恩', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Soulawake,Shaman,Elemental,-239999620,12,1037143,1761839561857,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 770, 'name': '白银之手', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
夏娜奶思,Paladin,Retribution,-239999620,12,1037143,1761839561857,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 826, 'name': '血色十字军', 'region': 'CN'}",12,1,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
血小板阿昆达,DeathKnight,Frost,-239999620,12,1037143,1761839561857,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 618, 'name': '埃德萨拉', 'region': 'CN'}",12,0,"[9, 10, 147]",gold,380,1,,,Halls of Atonement
Shadovworrio,Warrior,Fury,-239999620,12,1180738,1768933698262,"{'code': '', 'fightID': None, 'startTime': None}","{'id': 304, 'name': 'Kazzak', 'region': 'EU'}",12,1,"[9, 10, 147]",gold,380,1,"{'id': 465899, 'name': 'HKM', 'faction': 1}",,Operation: Floodgate
